CDS,County Code,District Code,School Code,SARCYear,SELA_Y1,SELA_Y2,DELA_Y1,DELA_Y2,STELA_Y1,STELA_Y2,SMATH_Y1,SMATH_Y2,DMATH_Y1,DMATH_Y2,STMATH_Y1,STMATH_Y2
19647331931336,19,64733,1931336,2015-16,31,38,34,39,44,48,0,,25,29,34,36
30666216029748,30,66621,6029748,2015-16,21,32,50,53,44,48,19,19,38,40,34,36
01612426118525,01,61242,6118525,2015-16,65,68,44,48,44,48,64,66,35,37,34,36
20652430107938,20,65243,0107938,2015-16,29,31,26,28,44,48,16,16,16,17,34,36
10622656006878,10,62265,6006878,2015-16,36,32,37,45,44,48,25,26,22,27,34,36
37735693739026,37,73569,3739026,2015-16,7,21,38,44,44,48,1,,33,35,34,36
43696176048060,43,69617,6048060,2015-16,28,42,31,42,44,48,24,32,21,29,34,36
30665556028906,30,66555,6028906,2015-16,74,75,76,81,44,48,68,68,66,71,34,36
49708886052013,49,70888,6052013,2015-16,--,--,--,--,44,48,--,--,--,--,34,36
33670586116636,33,67058,6116636,2015-16,25,24,45,49,44,48,18,27,28,33,34,36
41690704130324,41,69070,4130324,2015-16,14,9,50,52,44,48,6,3,42,45,34,36
33671240128868,33,67124,0128868,2015-16,27,36,29,30,44,48,11,10,17,18,34,36
54722316054498,54,72231,6054498,2015-16,18,13,30,32,44,48,8,9,23,24,34,36
57105790132464,57,10579,0132464,2015-16,,23,,21,,48,,24,,21,,36
33751926116438,33,75192,6116438,2015-16,59,67,61,65,44,48,51,53,48,50,34,36
30666703030608,30,66670,3030608,2015-16,99,94,27,31,44,48,54,46,22,25,34,36
50755640107979,50,75564,0107979,2015-16,39,44,41,47,44,48,27,35,25,31,34,36
45699716050223,45,69971,6050223,2015-16,35,44,40,46,44,48,31,45,32,38,34,36
19753091995786,19,75309,1995786,2015-16,43,52,44,45,44,48,15,17,32,29,34,36
19647330100677,19,64733,0100677,2015-16,81,80,34,39,44,48,45,58,25,29,34,36
16638750112698,16,63875,0112698,2015-16,41,43,25,26,44,48,20,19,13,16,34,36
07616970737619,07,61697,0737619,2015-16,20,6,37,38,44,48,0,6,24,26,34,36
01751016066500,01,75101,6066500,2015-16,86,83,80,80,44,48,76,79,73,76,34,36
01612590130617,01,61259,0130617,2015-16,38,38,31,33,44,48,30,23,26,27,34,36
33751926112098,33,75192,6112098,2015-16,63,63,61,65,44,48,50,52,48,50,34,36
19645191932680,19,64519,1932680,2015-16,58,66,55,63,44,48,15,23,25,30,34,36
49708056051858,49,70805,6051858,2015-16,49,57,52,54,44,48,48,58,42,50,34,36
19647330101659,19,64733,0101659,2015-16,20,40,34,39,44,48,3,6,25,29,34,36
56725206055248,56,72520,6055248,2015-16,42,49,45,50,44,48,34,33,33,37,34,36
37683380132316,37,68338,0132316,2015-16,,77,,54,,48,,66,,42,,36
19647336017230,19,64733,6017230,2015-16,36,39,34,39,44,48,32,32,25,29,34,36
36678766036990,36,67876,6036990,2015-16,--,,27,33,44,48,--,,17,20,34,36
19651026023584,19,65102,6023584,2015-16,38,34,47,48,44,48,29,26,33,34,34,36
10621666006225,10,62166,6006225,2015-16,16,22,28,31,44,48,9,15,18,22,34,36
21654096024483,21,65409,6024483,2015-16,73,71,73,71,44,48,59,46,59,46,34,36
05100586077150,05,10058,6077150,2015-16,--,15,31,43,44,48,--,17,14,19,34,36
45701360106013,45,70136,0106013,2015-16,78,77,70,68,44,48,65,67,42,48,34,36
19647330120527,19,64733,0120527,2015-16,14,19,34,39,44,48,5,6,25,29,34,36
19647330124024,19,64733,0124024,2015-16,12,16,34,39,44,48,5,5,25,29,34,36
01611920108670,01,61192,0108670,2015-16,77,85,33,36,44,48,57,55,22,23,34,36
30665066028054,30,66506,6028054,2015-16,62,65,52,56,44,48,59,57,46,50,34,36
19642121931641,19,64212,1931641,2015-16,17,16,59,63,44,48,3,1,48,52,34,36
42691464230181,42,69146,4230181,2015-16,--,--,41,54,44,48,--,--,34,39,34,36
15636770114512,15,63677,0114512,2015-16,41,49,20,19,44,48,13,12,11,9,34,36
15636856009880,15,63685,6009880,2015-16,46,55,41,46,44,48,39,45,30,34,34,36
34673146077291,34,67314,6077291,2015-16,23,26,49,52,44,48,18,19,41,42,34,36
38684786097919,38,68478,6097919,2015-16,68,68,52,53,44,48,58,67,47,49,34,36
56724705630363,56,72470,5630363,2015-16,52,51,53,55,44,48,37,38,45,44,34,36
10767781030774,10,76778,1030774,2015-16,9,15,24,29,44,48,5,7,14,15,34,36
19647331930692,19,64733,1930692,2015-16,0,9,34,39,44,48,0,3,25,29,34,36
30665226028401,30,66522,6028401,2015-16,65,59,49,54,44,48,57,52,39,45,34,36
33769430132522,33,76943,0132522,2015-16,,43,,43,,48,,37,,37,,36
30666136029581,30,66613,6029581,2015-16,66,66,56,59,44,48,59,62,51,53,34,36
37682130121582,37,68213,0121582,2015-16,77,82,43,46,44,48,72,76,29,30,34,36
33670336031884,33,67033,6031884,2015-16,50,55,53,59,44,48,36,42,36,43,34,36
07616300731125,07,61630,0731125,2015-16,86,88,85,83,44,48,74,76,70,69,34,36
30666216071112,30,66621,6071112,2015-16,63,65,50,53,44,48,52,55,38,40,34,36
34674390113209,34,67439,0113209,2015-16,9,12,35,39,44,48,5,6,28,30,34,36
37682966111306,37,68296,6111306,2015-16,82,82,72,75,44,48,68,69,65,67,34,36
30665226028575,30,66522,6028575,2015-16,32,35,49,54,44,48,22,29,39,45,34,36
36676866035711,36,67686,6035711,2015-16,46,47,33,36,44,48,34,31,19,21,34,36
21654586058622,21,65458,6058622,2015-16,42,47,42,45,44,48,32,35,35,40,34,36
39685930126094,39,68593,0126094,2015-16,18,58,34,39,44,48,4,22,24,25,34,36
43695916049514,43,69591,6049514,2015-16,28,44,60,66,44,48,24,38,54,60,34,36
43694274335428,43,69427,4335428,2015-16,47,43,59,61,44,48,17,22,37,38,34,36
43694274330031,43,69427,4330031,2015-16,60,64,59,61,44,48,36,36,37,38,34,36
04615496003370,04,61549,6003370,2015-16,20,32,20,27,44,48,17,26,16,20,34,36
19647176015093,19,64717,6015093,2015-16,49,49,48,55,44,48,32,36,30,36,34,36
33670820101121,33,67082,0101121,2015-16,23,28,33,37,44,48,19,19,22,24,34,36
13632226008643,13,63222,6008643,2015-16,32,38,32,38,44,48,24,30,24,30,34,36
23656072334563,23,65607,2334563,2015-16,22,30,6,9,44,48,0,,6,5,34,36
30665896029185,30,66589,6029185,2015-16,31,44,41,48,44,48,30,39,40,42,34,36
37683386061980,37,68338,6061980,2015-16,31,27,49,54,44,48,17,18,39,42,34,36
41690136044663,41,69013,6044663,2015-16,49,57,44,46,44,48,52,40,40,41,34,36
19649806022636,19,64980,6022636,2015-16,77,79,68,71,44,48,79,79,57,60,34,36
43694196047104,43,69419,6047104,2015-16,78,76,84,84,44,48,81,78,84,86,34,36
19647336058317,19,64733,6058317,2015-16,19,25,34,39,44,48,14,16,25,29,34,36
12755150127407,12,75515,0127407,2015-16,29,28,32,37,44,48,25,14,25,28,34,36
48104884830071,48,10488,4830071,2015-16,7,,4,5,44,48,0,,1,1,34,36
30664986027999,30,66498,6027999,2015-16,77,83,69,72,44,48,70,80,62,68,34,36
57727106056444,57,72710,6056444,2015-16,35,36,35,40,44,48,21,25,24,27,34,36
19646346098768,19,64634,6098768,2015-16,30,32,28,33,44,48,17,18,17,19,34,36
19647330108928,19,64733,0108928,2015-16,76,70,34,39,44,48,61,62,25,29,34,36
16638750101717,16,63875,0101717,2015-16,24,21,25,26,44,48,8,9,13,16,34,36
49709956114409,49,70995,6114409,2015-16,73,71,68,67,44,48,59,64,56,59,34,36
39685936118509,39,68593,6118509,2015-16,33,36,34,39,44,48,24,27,24,25,34,36
33671736032387,33,67173,6032387,2015-16,21,26,32,37,44,48,20,22,20,23,34,36
19647336015762,19,64733,6015762,2015-16,21,27,34,39,44,48,17,18,25,29,34,36
19647336016539,19,64733,6016539,2015-16,53,72,34,39,44,48,46,69,25,29,34,36
34674470121467,34,67447,0121467,2015-16,24,31,42,45,44,48,14,14,32,35,34,36
30664566027577,30,66456,6027577,2015-16,29,37,35,41,44,48,20,30,31,37,34,36
44697990109595,44,69799,0109595,2015-16,20,20,30,32,44,48,9,11,21,21,34,36
37683386096598,37,68338,6096598,2015-16,66,69,49,54,44,48,61,64,39,42,34,36
37681976038566,37,68197,6038566,2015-16,41,43,44,50,44,48,37,32,37,39,34,36
27102720125765,27,10272,0125765,2015-16,50,71,52,47,44,48,15,36,34,34,34,36
01751016002315,01,75101,6002315,2015-16,70,73,80,80,44,48,70,76,73,76,34,36
33669776031504,33,66977,6031504,2015-16,29,37,35,40,44,48,19,29,24,28,34,36
19650456022883,19,65045,6022883,2015-16,49,62,55,59,44,48,33,44,46,47,34,36
36678766109714,36,67876,6109714,2015-16,25,34,27,33,44,48,16,16,17,20,34,36
21654176113229,21,65417,6113229,2015-16,78,83,57,60,44,48,69,59,49,51,34,36
49709206060271,49,70920,6060271,2015-16,64,67,49,49,44,48,65,66,34,35,34,36
19648810113472,19,64881,0113472,2015-16,61,64,37,42,44,48,37,34,29,30,34,36
36679186109219,36,67918,6109219,2015-16,24,22,28,34,44,48,8,9,18,21,34,36
48705656051254,48,70565,6051254,2015-16,41,53,52,54,44,48,32,43,40,43,34,36
19647336058283,19,64733,6058283,2015-16,22,26,34,39,44,48,18,20,25,29,34,36
15638006010169,15,63800,6010169,2015-16,28,15,29,34,44,48,31,26,20,23,34,36
19649806058531,19,64980,6058531,2015-16,60,57,68,71,44,48,41,39,57,60,34,36
56726036055818,56,72603,6055818,2015-16,82,77,51,54,44,48,82,74,41,42,34,36
19650296058556,19,65029,6058556,2015-16,77,80,77,80,44,48,75,77,75,78,34,36
19644366012645,19,64436,6012645,2015-16,45,51,47,51,44,48,36,44,29,34,34,36
01611506113005,01,61150,6113005,2015-16,80,87,64,68,44,48,79,86,53,59,34,36
37680560114686,37,68056,0114686,2015-16,93,92,87,87,44,48,91,94,84,84,34,36
33670586113880,33,67058,6113880,2015-16,64,63,45,49,44,48,55,58,28,33,34,36
22655326025068,22,65532,6025068,2015-16,50,--,38,42,44,48,57,--,30,30,34,36
34674396059364,34,67439,6059364,2015-16,26,30,35,39,44,48,21,22,28,30,34,36
19647336016216,19,64733,6016216,2015-16,30,28,34,39,44,48,24,22,25,29,34,36
54755235434931,54,75523,5434931,2015-16,30,26,30,37,44,48,17,6,20,21,34,36
20756066024103,20,75606,6024103,2015-16,36,37,34,46,44,48,30,24,20,29,34,36
40754654032009,40,75465,4032009,2015-16,53,63,44,59,44,48,17,37,32,42,34,36
49708470127555,49,70847,0127555,2015-16,22,31,46,50,44,48,19,26,33,36,34,36
45701106050462,45,70110,6050462,2015-16,31,36,42,44,44,48,27,35,33,38,34,36
19647336019533,19,64733,6019533,2015-16,56,72,34,39,44,48,53,62,25,29,34,36
19645686013726,19,64568,6013726,2015-16,65,68,58,61,44,48,56,59,49,51,34,36
30739246029045,30,73924,6029045,2015-16,83,88,74,80,44,48,82,90,65,71,34,36
38684786041594,38,68478,6041594,2015-16,39,37,52,53,44,48,47,41,47,49,34,36
54722316054480,54,72231,6054480,2015-16,32,34,30,32,44,48,29,32,23,24,34,36
19650946023493,19,65094,6023493,2015-16,51,47,50,52,44,48,40,41,35,37,34,36
19647331931682,19,64733,1931682,2015-16,14,33,34,39,44,48,0,,25,29,34,36
22655320132258,22,65532,0132258,2015-16,,2,,42,,48,,4,,30,,36
37737913730215,37,73791,3730215,2015-16,16,39,60,65,44,48,1,2,46,50,34,36
05615560530014,05,61556,0530014,2015-16,13,--,44,62,44,48,0,--,23,34,34,36
19648570133173,19,64857,0133173,2015-16,,31,,31,,48,,8,,19,,36
19648730119438,19,64873,0119438,2015-16,37,42,35,41,44,48,18,24,21,27,34,36
54755236107379,54,75523,6107379,2015-16,28,28,30,37,44,48,24,25,20,21,34,36
37737910105684,37,73791,0105684,2015-16,74,76,60,65,44,48,60,61,46,50,34,36
24656316113161,24,65631,6113161,2015-16,48,53,37,44,44,48,29,35,24,31,34,36
24656986025472,24,65698,6025472,2015-16,24,19,36,39,44,48,4,7,18,21,34,36
37683383734431,37,68338,3734431,2015-16,44,48,49,54,44,48,24,26,39,42,34,36
19643370131573,19,64337,0131573,2015-16,--,--,55,60,44,48,--,--,38,44,34,36
19649076066781,19,64907,6066781,2015-16,47,55,35,38,44,48,32,34,20,25,34,36
30664640106765,30,66464,0106765,2015-16,65,63,69,69,44,48,32,29,55,57,34,36
10623806007074,10,62380,6007074,2015-16,7,14,10,13,44,48,6,11,4,6,34,36
34765050125203,34,76505,0125203,2015-16,,,28,31,44,48,,,23,25,34,36
19647330131821,19,64733,0131821,2015-16,,--,,39,,48,,--,,29,,36
19643291937739,19,64329,1937739,2015-16,71,54,56,62,44,48,36,27,45,48,34,36
36750446035950,36,75044,6035950,2015-16,36,40,31,34,44,48,19,23,19,21,34,36
44697996049738,44,69799,6049738,2015-16,57,54,30,32,44,48,46,49,21,21,34,36
05615646003446,05,61564,6003446,2015-16,37,35,38,41,44,48,29,27,27,28,34,36
36675870125898,36,67587,0125898,2015-16,37,42,20,24,44,48,17,25,10,12,34,36
40754576108377,40,75457,6108377,2015-16,28,37,43,48,44,48,28,29,33,36,34,36
56726526115687,56,72652,6115687,2015-16,55,67,50,54,44,48,27,31,39,42,34,36
34674393430519,34,67439,3430519,2015-16,20,18,35,39,44,48,7,7,28,30,34,36
09100906069470,09,10090,6069470,2015-16,30,4,39,40,44,48,22,4,21,20,34,36
10621666006092,10,62166,6006092,2015-16,26,32,28,31,44,48,15,24,18,22,34,36
10621251031376,10,62125,1031376,2015-16,56,42,26,25,44,48,13,8,13,14,34,36
19647330122655,19,64733,0122655,2015-16,43,51,34,39,44,48,35,45,25,29,34,36
36677106035877,36,67710,6035877,2015-16,17,20,29,32,44,48,12,11,17,19,34,36
19649806022594,19,64980,6022594,2015-16,59,61,68,71,44,48,54,54,57,60,34,36
19646836093025,19,64683,6093025,2015-16,55,67,70,70,44,48,49,64,59,59,34,36
36678196036370,36,67819,6036370,2015-16,32,36,28,34,44,48,17,24,18,21,34,36
52714986093546,52,71498,6093546,2015-16,34,35,26,26,44,48,22,14,21,17,34,36
36675956107510,36,67595,6107510,2015-16,56,62,58,62,44,48,54,55,46,48,34,36
19647336017701,19,64733,6017701,2015-16,86,85,34,39,44,48,84,85,25,29,34,36
34765050108837,34,76505,0108837,2015-16,20,20,28,31,44,48,16,5,23,25,34,36
37680566115620,37,68056,6115620,2015-16,81,84,87,87,44,48,79,83,84,84,34,36
36677106108054,36,67710,6108054,2015-16,23,25,29,32,44,48,14,15,17,19,34,36
37683386040307,37,68338,6040307,2015-16,30,39,49,54,44,48,24,28,39,42,34,36
43695756047831,43,69575,6047831,2015-16,21,33,62,69,44,48,29,30,58,61,34,36
37680236113021,37,68023,6113021,2015-16,67,67,55,62,44,48,54,55,43,48,34,36
54755235434113,54,75523,5434113,2015-16,46,67,30,37,44,48,16,22,20,21,34,36
27661426026520,27,66142,6026520,2015-16,13,13,19,22,44,48,10,8,13,15,34,36
30664646089452,30,66464,6089452,2015-16,67,73,69,69,44,48,55,61,55,57,34,36
37681976070833,37,68197,6070833,2015-16,53,65,44,50,44,48,57,60,37,39,34,36
37683386115331,37,68338,6115331,2015-16,74,80,49,54,44,48,69,71,39,42,34,36
37683383730173,37,68338,3730173,2015-16,42,60,49,54,44,48,40,35,39,42,34,36
16639906110233,16,63990,6110233,2015-16,50,52,50,56,44,48,46,41,43,47,34,36
50712900113795,50,71290,0113795,2015-16,39,44,43,46,44,48,34,35,32,35,34,36
14632711438308,14,63271,1438308,2015-16,--,50,35,38,44,48,--,17,18,15,34,36
56725046055156,56,72504,6055156,2015-16,44,45,51,49,44,48,37,38,30,33,34,36
19647330117630,19,64733,0117630,2015-16,18,42,34,39,44,48,5,15,25,29,34,36
45699716114334,45,69971,6114334,2015-16,4,6,40,46,44,48,4,6,32,38,34,36
31669106106108,31,66910,6106108,2015-16,52,58,60,63,44,48,39,48,48,53,34,36
36676786105712,36,67678,6105712,2015-16,65,71,56,59,44,48,53,61,43,47,34,36
37683386069116,37,68338,6069116,2015-16,73,78,49,54,44,48,71,74,39,42,34,36
30666476030019,30,66647,6030019,2015-16,62,68,62,66,44,48,61,60,55,57,34,36
04615076003271,04,61507,6003271,2015-16,24,28,25,30,44,48,15,20,17,22,34,36
19651106023691,19,65110,6023691,2015-16,40,55,31,42,44,48,34,52,21,25,34,36
01612596072235,01,61259,6072235,2015-16,13,15,31,33,44,48,14,8,26,27,34,36
19650606023089,19,65060,6023089,2015-16,75,73,63,66,44,48,70,72,55,58,34,36
24657716107908,24,65771,6107908,2015-16,15,22,29,36,44,48,6,10,19,22,34,36
37682136038681,37,68213,6038681,2015-16,17,27,43,46,44,48,11,11,29,30,34,36
36678763635844,36,67876,3635844,2015-16,31,47,27,33,44,48,8,16,17,20,34,36
49709126052195,49,70912,6052195,2015-16,22,17,33,37,44,48,11,12,26,27,34,36
30665636028989,30,66563,6028989,2015-16,28,32,29,34,44,48,23,35,19,25,34,36
34674393434636,34,67439,3434636,2015-16,21,40,35,39,44,48,11,15,28,30,34,36
15636936103493,15,63693,6103493,2015-16,58,61,57,60,44,48,44,49,50,52,34,36
19642876011464,19,64287,6011464,2015-16,27,26,34,37,44,48,16,17,19,22,34,36
39685936110555,39,68593,6110555,2015-16,30,36,34,39,44,48,26,26,24,25,34,36
36676786106629,36,67678,6106629,2015-16,66,70,56,59,44,48,57,62,43,47,34,36
19648816021588,19,64881,6021588,2015-16,20,18,37,42,44,48,10,7,29,30,34,36
19643036011654,19,64303,6011654,2015-16,26,26,46,47,44,48,18,20,28,29,34,36
15637506113484,15,63750,6113484,2015-16,48,56,49,54,44,48,45,47,42,46,34,36
30666473038023,30,66647,3038023,2015-16,72,74,62,66,44,48,48,52,55,57,34,36
10624301036607,10,62430,1036607,2015-16,0,10,42,42,44,48,0,5,19,21,34,36
01611190132142,01,61119,0132142,2015-16,,56,,66,,48,,37,,57,,36
15635291530112,15,63529,1530112,2015-16,9,12,48,51,44,48,0,1,23,23,34,36
41690056044507,41,69005,6044507,2015-16,24,30,39,43,44,48,24,30,31,36,34,36
19648656021273,19,64865,6021273,2015-16,68,79,77,80,44,48,64,66,73,73,34,36
42692296045561,42,69229,6045561,2015-16,19,35,41,45,44,48,11,19,26,28,34,36
19647330129874,19,64733,0129874,2015-16,21,21,34,39,44,48,15,20,25,29,34,36
19645506105886,19,64550,6105886,2015-16,54,61,49,57,44,48,46,46,47,51,34,36
24658626025811,24,65862,6025811,2015-16,27,28,29,30,44,48,26,29,23,27,34,36
19650946023477,19,65094,6023477,2015-16,45,49,50,52,44,48,35,42,35,37,34,36
17640556105456,17,64055,6105456,2015-16,68,54,48,48,44,48,57,45,36,30,34,36
12630326008171,12,63032,6008171,2015-16,36,34,43,40,44,48,23,24,28,30,34,36
34765056033484,34,76505,6033484,2015-16,24,28,28,31,44,48,27,32,23,25,34,36
37680236038004,37,68023,6038004,2015-16,56,57,55,62,44,48,41,36,43,48,34,36
37679916112890,37,67991,6112890,2015-16,64,65,40,43,44,48,48,51,32,34,34,36
49738824930384,49,73882,4930384,2015-16,93,92,41,43,44,48,77,85,29,29,34,36
01612590118224,01,61259,0118224,2015-16,22,31,31,33,44,48,11,14,26,27,34,36
34752836118624,34,75283,6118624,2015-16,38,34,42,43,44,48,33,32,33,35,34,36
34673140105924,34,67314,0105924,2015-16,40,46,49,52,44,48,38,39,41,42,34,36
19649806022602,19,64980,6022602,2015-16,57,80,68,71,44,48,56,70,57,60,34,36
10623640126870,10,62364,0126870,2015-16,6,8,17,22,44,48,0,,11,14,34,36
10622656006753,10,62265,6006753,2015-16,45,40,37,45,44,48,19,25,22,27,34,36
48705816116255,48,70581,6116255,2015-16,47,44,26,29,44,48,30,30,18,21,34,36
37681223732195,37,68122,3732195,2015-16,23,31,57,60,44,48,0,,28,31,34,36
42692606045736,42,69260,6045736,2015-16,34,37,46,51,44,48,25,33,36,42,34,36
21654176024582,21,65417,6024582,2015-16,67,67,57,60,44,48,68,63,49,51,34,36
49709040101923,49,70904,0101923,2015-16,46,50,35,41,44,48,27,36,25,34,34,36
30667460119925,30,66746,0119925,2015-16,61,69,50,55,44,48,56,60,47,50,34,36
10621176104624,10,62117,6104624,2015-16,50,62,60,66,44,48,51,57,50,54,34,36
15737426009617,15,73742,6009617,2015-16,38,37,50,50,44,48,22,22,34,34,34,36
13631496008510,13,63149,6008510,2015-16,32,45,40,46,44,48,29,40,29,35,34,36
37680236037923,37,68023,6037923,2015-16,46,40,55,62,44,48,21,24,43,48,34,36
37756146038962,37,75614,6038962,2015-16,31,31,39,36,44,48,18,13,25,23,34,36
43694196046742,43,69419,6046742,2015-16,46,54,84,84,44,48,51,60,84,86,34,36
36677776035992,36,67777,6035992,2015-16,51,47,41,42,44,48,41,41,29,27,34,36
37680490119990,37,68049,0119990,2015-16,24,21,42,42,44,48,2,3,22,21,34,36
19643111931021,19,64311,1931021,2015-16,--,--,70,77,44,48,--,--,59,64,34,36
45104546069389,45,10454,6069389,2015-16,9,11,38,36,44,48,9,7,36,31,34,36
37683386039481,37,68338,6039481,2015-16,54,57,49,54,44,48,42,62,39,42,34,36
07617546004246,07,61754,6004246,2015-16,66,71,47,50,44,48,59,66,38,39,34,36
10621666006217,10,62166,6006217,2015-16,17,26,28,31,44,48,12,20,18,22,34,36
31750856100903,31,75085,6100903,2015-16,67,69,70,71,44,48,56,56,58,61,34,36
19647336017891,19,64733,6017891,2015-16,70,62,34,39,44,48,60,60,25,29,34,36
19734376057582,19,73437,6057582,2015-16,12,16,23,29,44,48,9,10,16,20,34,36
01611920138339,01,61192,0138339,2015-16,33,34,33,36,44,48,13,16,22,23,34,36
48104886089668,48,10488,6089668,2015-16,0,10,4,5,44,48,0,6,1,1,34,36
19101990127498,19,10199,0127498,2015-16,38,46,34,40,44,48,21,24,23,27,34,36
42693284230074,42,69328,4230074,2015-16,8,--,67,72,44,48,0,--,47,53,34,36
36678760116160,36,67876,0116160,2015-16,17,25,27,33,44,48,8,14,17,20,34,36
21654176024517,21,65417,6024517,2015-16,53,46,57,60,44,48,43,36,49,51,34,36
07616480115063,07,61648,0115063,2015-16,45,51,31,33,44,48,31,38,19,19,34,36
35674886035059,35,67488,6035059,2015-16,--,--,--,--,44,48,--,--,--,--,34,36
30736356110845,30,73635,6110845,2015-16,59,57,61,65,44,48,53,47,48,50,34,36
21750020124578,21,75002,0124578,2015-16,68,72,75,79,44,48,69,64,70,71,34,36
36675876035174,36,67587,6035174,2015-16,15,12,20,24,44,48,8,5,10,12,34,36
37737916108872,37,73791,6108872,2015-16,69,71,60,65,44,48,60,64,46,50,34,36
01612596057004,01,61259,6057004,2015-16,36,42,31,33,44,48,30,35,26,27,34,36
19647336066286,19,64733,6066286,2015-16,30,30,34,39,44,48,23,28,25,29,34,36
19734526022412,19,73452,6022412,2015-16,28,38,46,51,44,48,25,29,36,39,34,36
19647330117051,19,64733,0117051,2015-16,42,38,34,39,44,48,17,16,25,29,34,36
33669770126896,33,66977,0126896,2015-16,17,11,35,40,44,48,0,,24,28,34,36
19648086020663,19,64808,6020663,2015-16,27,33,29,34,44,48,28,27,17,19,34,36
56725465632849,56,72546,5632849,2015-16,40,46,43,54,44,48,11,14,23,28,34,36
37684526040596,37,68452,6040596,2015-16,20,26,43,45,44,48,18,15,30,31,34,36
20652766024095,20,65276,6024095,2015-16,25,50,25,50,44,48,18,28,18,28,34,36
39686766042576,39,68676,6042576,2015-16,19,24,24,25,44,48,15,23,18,21,34,36
19648406020929,19,64840,6020929,2015-16,60,56,43,46,44,48,47,46,25,29,34,36
43104390102905,43,10439,0102905,2015-16,43,40,46,47,44,48,13,5,46,44,34,36
37679916037600,37,67991,6037600,2015-16,30,42,40,43,44,48,39,36,32,34,34,36
19642126010938,19,64212,6010938,2015-16,53,57,59,63,44,48,38,47,48,52,34,36
30736436030613,30,73643,6030613,2015-16,26,28,57,62,44,48,17,17,49,52,34,36
19647256015580,19,64725,6015580,2015-16,67,71,42,45,44,48,52,59,30,34,34,36
37683466117352,37,68346,6117352,2015-16,83,85,77,80,44,48,80,82,68,71,34,36
30664646111835,30,66464,6111835,2015-16,59,62,69,69,44,48,44,45,55,57,34,36
44698496049977,44,69849,6049977,2015-16,53,60,53,59,44,48,42,52,41,46,34,36
07617136003743,07,61713,6003743,2015-16,89,90,82,85,44,48,83,88,79,81,34,36
37737916107148,37,73791,6107148,2015-16,56,72,60,65,44,48,48,56,46,50,34,36
